Total Time Per Meal,Satisfaction Score
20,5.133333333333333
15,4.933333333333334
20,6.4
24,6.266666666666667
25,5.6
15,6.133333333333333
18,7.0
25,6.466666666666667
19,6.666666666666667
13,6.9333333333333345
27,5.933333333333334
17,7.066666666666667
35,7.4
31,5.533333333333333
24,5.866666666666666
17,6.133333333333334
32,5.733333333333333
15,6.933333333333333
27,6.866666666666665
14,6.133333333333333
19,6.133333333333333
27,6.866666666666665
24,5.8
17,7.066666666666667
18,6.666666666666667
23,5.466666666666667
19,7.2666666666666675
21,6.266666666666667
19,5.533333333333333
17,5.466666666666667
32,7.2666666666666675
27,5.666666666666666
30,6.4
29,7.133333333333335
13,5.866666666666667
21,5.999999999999999
33,6.533333333333334
23,6.533333333333333
14,7.4
23,7.466666666666667
29,7.0
24,6.2
13,6.7333333333333325
15,5.733333333333333
31,5.8
21,7.333333333333333
14,5.866666666666666
26,7.0666666666666655
28,8.0
28,6.066666666666666
18,5.866666666666666
17,7.533333333333333
22,5.933333333333334
29,6.4
23,6.6
18,4.666666666666666
21,6.733333333333334
20,7.7333333333333325
27,6.866666666666667
13,6.7333333333333325
13,6.866666666666667
20,5.866666666666666
14,5.6
32,6.4
27,7.0666666666666655
24,6.000000000000001
21,7.466666666666667
35,6.4
21,6.466666666666667
29,6.866666666666665
29,7.2
21,6.333333333333333
23,6.533333333333333
16,6.466666666666666
30,6.8
28,6.8
17,6.466666666666667
16,5.733333333333333
17,5.466666666666667
26,6.933333333333333
24,6.0
14,6.4
24,6.6
24,7.533333333333334
31,6.8
29,7.2666666666666675
15,6.2
25,5.6
22,6.6
20,6.6
24,6.6
25,7.466666666666667
34,6.466666666666667
26,5.8
21,7.733333333333334
25,5.133333333333334
25,5.466666666666667
31,6.866666666666665
31,8.533333333333335
14,6.333333333333334
29,6.2
23,5.7333333333333325
26,6.2666666666666675
10,7.266666666666666
30,7.0
23,7.2
27,7.6
21,6.066666666666666
22,5.933333333333334
23,7.866666666666667
24,6.8
24,7.2666666666666675
19,7.999999999999998
23,7.066666666666667
16,7.466666666666667
13,7.066666666666667
23,6.266666666666667
26,7.0
22,7.0
24,6.133333333333334
20,6.6
19,5.933333333333333
23,6.466666666666667
28,4.933333333333333
27,7.666666666666667
21,7.000000000000002
29,7.866666666666667
36,6.133333333333333
24,6.0666666666666655
15,6.666666666666666
23,7.533333333333334
20,6.2
24,6.133333333333334
19,6.7333333333333325
16,6.2
15,5.533333333333333
22,6.7333333333333325
17,5.333333333333333
21,6.466666666666666
19,7.066666666666667
14,6.533333333333334
34,8.533333333333333
21,5.933333333333333
23,7.133333333333333
20,5.866666666666667
27,7.6
20,5.666666666666666
21,6.333333333333334
21,7.4
27,6.333333333333334
25,7.0
27,6.933333333333333
25,5.133333333333334
27,5.466666666666667
25,5.866666666666666
20,6.266666666666667
14,6.333333333333333
10,7.0
15,6.333333333333334
19,6.533333333333334
26,7.333333333333334
18,6.533333333333333
14,5.466666666666667
19,5.4
16,7.0666666666666655
30,6.466666666666667
25,7.666666666666666
13,5.800000000000001
26,6.133333333333333
21,5.866666666666666
12,6.333333333333332
17,6.8
21,6.7333333333333325
18,5.866666666666667
29,6.133333333333333
15,5.8
20,6.333333333333333
16,6.666666666666666
25,7.2
25,6.4
23,6.533333333333333
22,6.066666666666667
24,7.0
15,6.666666666666667
20,5.199999999999999
26,7.133333333333333
11,5.133333333333334
19,7.666666666666667
28,6.466666666666667
35,6.466666666666667
14,5.933333333333333
32,6.0
25,6.466666666666667
15,6.0
17,6.2
19,7.0666666666666655
25,6.8
21,6.133333333333333
21,5.666666666666666
18,7.133333333333333
23,7.666666666666667
16,6.133333333333334
27,7.866666666666667
25,6.8
25,7.6
20,5.466666666666667
22,6.4
11,7.0
26,6.533333333333333
28,7.866666666666667
16,5.933333333333333
16,6.533333333333333
25,7.333333333333334
17,5.4
20,7.6
18,6.2666666666666675
20,6.733333333333334
13,5.9333333333333345
31,5.933333333333334
15,5.933333333333333
20,5.666666666666666
13,6.7333333333333325
17,5.666666666666667
24,6.133333333333334
7,5.933333333333334
22,6.066666666666667
24,7.066666666666667
23,7.8
22,7.266666666666666
32,6.333333333333333
17,6.933333333333333
17,5.733333333333333
24,6.466666666666667
26,5.8
21,6.866666666666665
24,7.066666666666667
31,6.466666666666666
13,7.2666666666666675
15,6.2666666666666675
30,6.866666666666665
15,6.2
22,5.333333333333334
16,5.2666666666666675
19,7.533333333333333
19,5.666666666666666
11,6.866666666666667
17,5.733333333333333
20,6.133333333333333
17,6.8
21,6.333333333333334
17,5.866666666666666
21,7.0
34,8.0
17,7.333333333333333
15,5.733333333333333
17,7.0
16,5.733333333333333
24,7.0666666666666655
14,6.466666666666667
18,6.533333333333333
18,6.0666666666666655
12,7.066666666666667
13,6.266666666666667
19,6.133333333333335
26,5.933333333333333
17,7.133333333333333
38,7.133333333333333
28,5.799999999999999
24,5.8
21,5.333333333333334
23,7.4
26,6.666666666666667
20,6.933333333333333
22,6.133333333333335
16,6.466666666666667
23,6.933333333333333
20,6.6
32,6.533333333333333
14,6.6
20,5.666666666666666
29,7.133333333333333
7,7.133333333333333
12,6.0
24,5.933333333333334
23,5.7333333333333325
26,6.2
23,6.466666666666666
18,6.066666666666667
21,6.2
26,6.333333333333334
19,7.0
25,6.466666666666667
26,6.2666666666666675
28,6.066666666666666
33,7.2
24,6.333333333333334
18,6.733333333333334
8,6.333333333333334
19,6.2
11,6.866666666666667
23,6.666666666666667
16,6.066666666666666
20,7.733333333333334
29,6.266666666666666
29,6.7333333333333325
26,6.266666666666667
23,5.933333333333334
28,6.666666666666667
27,6.0
21,6.6
22,6.200000000000001
17,6.666666666666667
17,4.666666666666666
24,6.4
21,6.333333333333334
20,6.866666666666665
28,7.2
22,5.866666666666667
16,6.866666666666665
24,6.066666666666667
28,6.8
24,5.266666666666667
19,6.333333333333334
30,5.933333333333333
28,6.066666666666667
25,6.2
23,6.466666666666666
15,6.533333333333334
32,7.0
27,6.533333333333333
19,5.933333333333333
18,7.333333333333333
21,6.7333333333333325
23,7.0
6,5.8
25,7.333333333333333
20,5.933333333333333
14,6.8
8,7.333333333333333
23,6.466666666666667
18,5.866666666666666
20,6.666666666666666
24,7.533333333333333
23,6.333333333333334
17,7.333333333333334
14,7.466666666666667
14,7.0
16,5.0666666666666655
33,6.666666666666667
20,6.9333333333333345
25,5.6
24,7.2
27,5.866666666666667
19,6.866666666666665
22,5.8
30,5.799999999999999
16,4.466666666666667
20,6.933333333333333
17,5.533333333333333
11,6.6
24,6.6
14,5.466666666666667
15,7.4
27,6.8
18,7.0
14,6.6
29,7.933333333333333
19,5.933333333333333
12,5.933333333333333
21,5.999999999999999
15,5.933333333333334
19,5.6
15,5.866666666666667
22,6.6
20,6.933333333333333
26,7.2666666666666675
31,7.333333333333334
33,6.6
20,6.9333333333333345
25,7.333333333333333
36,6.6
24,7.0
25,5.933333333333334
22,6.8
20,6.0
30,7.866666666666667
18,7.133333333333333
17,6.2666666666666675
26,6.066666666666666
24,5.666666666666667
28,7.533333333333333
32,6.7333333333333325
25,7.133333333333335
21,5.8
30,7.4
17,7.533333333333333
17,7.4
27,7.066666666666667
21,5.2
24,5.8
27,7.9333333333333345
21,6.6
32,6.8
25,7.0
24,6.533333333333334
28,6.866666666666665
20,4.866666666666667
29,6.4
32,7.466666666666667
35,6.933333333333333
22,7.400000000000001
12,6.200000000000001
20,6.533333333333333
16,7.2
27,8.066666666666666
29,7.6
21,6.333333333333333
25,6.2
12,6.6
28,5.6
21,6.9333333333333345
28,5.933333333333333
18,7.866666666666667
8,6.666666666666667
20,6.8
22,5.733333333333333
21,7.7333333333333325
24,7.133333333333335
24,6.666666666666667
26,8.0
20,6.4
29,6.7333333333333325
24,7.533333333333333
27,7.2
23,5.8
20,6.933333333333333
25,6.0
20,5.8
25,6.466666666666666
15,5.933333333333333
21,6.533333333333333
19,6.6
17,7.4
33,7.466666666666667
31,5.533333333333333
23,6.866666666666667
18,6.666666666666666
26,7.4
25,6.8
18,6.066666666666666
18,6.866666666666665
26,6.8
22,6.266666666666667
21,7.6
23,6.933333333333333
24,6.333333333333334
20,6.333333333333334
17,6.866666666666667
14,7.466666666666666
24,6.7333333333333325
19,6.999999999999998
28,7.133333333333333
27,6.0
14,5.7333333333333325
27,6.7333333333333325
25,6.6
13,7.9333333333333345
18,8.266666666666667
25,7.0
17,6.2
13,7.466666666666666
25,6.0
13,6.466666666666667
26,7.266666666666666
28,6.866666666666667
12,4.933333333333334
18,7.133333333333333
26,5.800000000000001
21,7.7333333333333325
10,5.866666666666667
18,6.6
29,6.066666666666666
29,7.533333333333333
29,6.4
27,6.333333333333333
18,6.466666666666667
15,6.0
26,6.9333333333333345
14,6.066666666666667
31,7.266666666666666
25,6.533333333333334
19,6.4
23,7.066666666666667
19,6.8
15,4.933333333333334
28,7.2
19,6.866666666666667
22,7.200000000000001
24,6.866666666666667
27,5.6
33,7.666666666666667
23,5.533333333333333
25,6.7333333333333325
32,7.133333333333333
20,6.8
35,7.0
14,6.666666666666667
15,5.933333333333334
25,5.666666666666666
25,6.6
25,6.2666666666666675
13,5.533333333333333
16,7.0
33,6.266666666666667
18,5.666666666666667
23,6.866666666666667
23,7.4
25,6.4
18,7.2666666666666675
25,6.333333333333333
21,6.2
31,6.266666666666667
21,5.666666666666667
12,4.933333333333333
24,6.666666666666666
23,6.6
24,5.933333333333334
23,5.533333333333333
16,6.133333333333334
14,6.533333333333333
22,6.666666666666667
17,7.133333333333335
30,7.2666666666666675
21,5.333333333333333
30,7.4
21,6.4
19,6.2666666666666675
27,7.533333333333333
22,5.933333333333334
16,6.2
18,8.0
23,7.9333333333333345
22,5.999999999999999
14,5.533333333333333
24,7.333333333333334
23,7.866666666666667
23,6.8
20,7.2
33,6.333333333333334
29,6.7333333333333325
9,8.133333333333333
14,5.8
28,6.7333333333333325
30,7.0666666666666655
28,7.133333333333333
18,5.7333333333333325
20,6.666666666666666
24,6.866666666666667
25,7.0
28,5.2
27,6.8
24,5.199999999999999
21,6.6
28,7.0
29,7.133333333333333
28,6.4
7,6.466666666666667
21,7.133333333333333
15,7.133333333333335
36,6.3999999999999995
28,7.7333333333333325
27,7.133333333333335
20,6.2
35,7.866666666666667
20,4.666666666666666
25,7.0
18,6.4
33,5.933333333333334
23,6.2
26,6.866666666666665
23,6.066666666666667
18,6.333333333333334
22,5.2666666666666675
13,6.0
12,6.066666666666666
23,6.3999999999999995
28,7.333333333333334
16,5.466666666666667
12,5.533333333333334
28,6.199999999999999
28,6.9333333333333345
27,6.666666666666666
30,7.800000000000002
26,7.133333333333333
26,5.666666666666667
13,6.866666666666665
18,6.866666666666665
25,6.2666666666666675
11,6.0
7,6.6
18,5.799999999999999
30,7.666666666666667
26,6.2
13,7.0
20,6.733333333333334
24,6.6
17,7.466666666666667
19,5.6
11,5.6000000000000005
24,5.933333333333334
26,6.333333333333334
12,6.0
35,6.2
31,7.7333333333333325
25,5.2666666666666675
18,6.333333333333334
18,5.866666666666667
34,7.066666666666667
20,6.866666666666667
16,6.4
21,7.066666666666667
26,7.2666666666666675
22,4.8
14,6.866666666666665
18,6.6
22,4.866666666666667
24,5.6
25,6.666666666666667
31,6.333333333333334
36,6.7333333333333325
15,6.333333333333333
20,6.4
26,6.8
24,6.6
9,7.6
16,6.066666666666667
19,6.666666666666667
17,6.8
28,6.733333333333334
22,7.066666666666667
23,6.4
24,6.866666666666667
24,7.066666666666667
31,7.6
29,6.666666666666667
20,6.2
19,6.666666666666666
12,7.133333333333335
17,7.2666666666666675
18,7.333333333333333
14,5.7333333333333325
23,6.9333333333333345
30,6.533333333333333
21,7.466666666666666
17,6.8
18,6.333333333333334
13,5.133333333333333
23,6.533333333333333
21,6.2666666666666675
29,7.2
20,6.266666666666667
23,6.6
23,6.0
16,7.0
17,5.4
22,8.400000000000002
23,7.933333333333333
24,6.8
24,7.466666666666666
25,6.533333333333334
33,5.933333333333333
30,7.133333333333333
22,6.333333333333333
22,5.2
17,6.066666666666666
12,6.6
22,6.466666666666666
23,6.933333333333333
31,7.2
21,7.133333333333335
22,7.466666666666667
28,6.066666666666666
14,6.133333333333334
13,6.933333333333333
25,6.733333333333334
34,7.8
28,6.8
13,6.133333333333333
29,6.8
15,7.2666666666666675
21,6.0
23,7.2
27,7.666666666666667
16,7.0
21,6.7333333333333325
31,7.8
25,6.666666666666667
25,7.866666666666665
26,6.333333333333333
23,7.4
21,6.466666666666667
24,6.8
24,6.133333333333333
23,6.6
14,6.533333333333334
31,7.066666666666667
25,6.2
7,6.466666666666667
17,6.200000000000001
20,6.000000000000001
18,7.066666666666667
22,7.266666666666666
22,6.2666666666666675
20,6.3999999999999995
19,5.8
14,5.866666666666666
29,6.666666666666666
27,6.733333333333334
13,5.066666666666666
17,6.666666666666666
14,6.2
19,6.2
26,6.266666666666667
33,6.6
18,5.333333333333334
34,7.4
18,6.533333333333333
24,6.0
25,6.2666666666666675
25,5.533333333333333
23,7.333333333333333
30,5.4
16,6.866666666666667
11,7.0
19,6.533333333333334
24,6.4
24,7.0
17,5.333333333333333
25,7.066666666666667
13,5.866666666666666
10,6.666666666666666
24,5.666666666666666
24,6.466666666666667
26,7.533333333333333
34,6.466666666666667
24,6.7333333333333325
26,7.4
16,7.2666666666666675
35,5.533333333333333
21,6.9333333333333345
16,6.466666666666667
7,5.333333333333333
20,6.2666666666666675
18,7.0
12,7.133333333333335
25,6.2
22,6.933333333333333
29,7.333333333333334
26,5.6
27,7.2
28,6.7333333333333325
17,5.7333333333333325
15,6.2666666666666675
28,7.0
26,7.533333333333334
18,6.2
14,5.533333333333333
19,7.533333333333334
14,6.0
23,6.533333333333333
17,7.666666666666667
15,6.066666666666666
19,6.4
27,6.2666666666666675
26,6.666666666666666
29,5.866666666666666
11,5.266666666666667
15,6.866666666666665
20,6.466666666666667
23,6.800000000000002
27,7.4
14,5.266666666666667
26,6.866666666666665
17,7.466666666666667
12,4.999999999999999
24,6.2
14,6.933333333333333
16,7.0
21,5.666666666666666
18,4.8
25,6.6
19,5.0
20,7.6
17,6.2
24,6.266666666666667
22,6.133333333333334
27,6.733333333333334
23,7.666666666666667
28,6.866666666666667
23,6.333333333333334
20,6.6
22,7.4
18,6.133333333333333
22,5.933333333333333
19,6.666666666666667
26,6.2
17,6.200000000000001
15,5.8
20,5.7333333333333325
25,7.133333333333335
23,7.6
27,7.333333333333333
11,6.2
23,7.0
15,5.333333333333334
25,6.666666666666667
17,7.2
18,7.666666666666667
19,6.266666666666667
31,6.8
15,5.8
19,6.6
18,5.8
27,6.533333333333334
15,6.0
26,7.2
16,6.466666666666666
21,6.066666666666666
9,6.333333333333334
23,7.8
25,6.466666666666667
15,6.533333333333334
27,7.866666666666667
22,6.666666666666666
31,6.0
28,5.866666666666667
24,6.466666666666667
31,7.4
14,6.0
26,5.2666666666666675
26,7.2
18,5.2
29,7.2666666666666675
21,6.466666666666667
23,7.2666666666666675
24,6.9333333333333345
25,7.333333333333333
21,6.533333333333333
26,6.666666666666667
25,6.9333333333333345
17,5.133333333333334
16,6.666666666666667
15,5.866666666666666
21,5.733333333333334
20,5.7333333333333325
18,7.0666666666666655
17,7.066666666666667
18,6.133333333333334
30,7.2666666666666675
30,7.933333333333333
30,7.466666666666667
32,7.466666666666667
20,6.066666666666666
13,5.733333333333333
17,5.8
21,6.3999999999999995
13,6.533333333333333
26,6.666666666666667
28,6.3999999999999995
11,6.133333333333333
30,7.266666666666666
22,5.6
30,7.4
19,6.866666666666665
25,7.6
17,6.466666666666666
14,7.866666666666667
26,6.666666666666667
18,6.6
20,5.4
20,7.133333333333335
14,6.4
31,7.266666666666666
13,6.2
32,7.9333333333333345
18,5.0
20,6.4
21,7.066666666666667
30,7.4
8,6.0
20,6.0
22,6.2
20,5.333333333333333
23,6.066666666666666
15,6.2
9,5.133333333333334
32,6.0
19,6.4
18,6.2
15,7.133333333333333
19,6.2
26,7.666666666666667
27,7.8
31,7.333333333333333
22,7.333333333333334
23,5.933333333333334
25,7.066666666666667
19,6.6
27,6.466666666666667
21,5.4
10,6.6
19,7.2666666666666675
18,5.7333333333333325
30,5.933333333333334
13,6.866666666666665
29,6.6
22,5.733333333333333
30,7.066666666666667
27,7.133333333333333
33,6.8
26,7.133333333333333
27,6.8
20,6.0
20,6.200000000000001
21,6.8
22,7.0
27,5.866666666666666
30,7.533333333333334
22,7.0
26,6.6
20,6.6
10,5.866666666666667
29,5.666666666666666
19,7.0
29,6.933333333333333
23,6.6
19,7.0
27,8.133333333333333
15,8.4
21,7.266666666666666
26,5.133333333333334
19,7.266666666666666
20,6.066666666666666
19,6.733333333333334
27,6.266666666666667
24,7.0666666666666655
18,6.066666666666667
24,5.533333333333333
29,6.533333333333334
14,5.733333333333333
35,6.866666666666667
16,4.800000000000001
22,7.066666666666667
18,6.866666666666667
19,6.866666666666667
10,6.933333333333333
22,5.466666666666667
34,6.6
29,6.466666666666667
18,6.333333333333333
19,6.6
14,6.466666666666667
23,5.666666666666666
12,4.866666666666667
21,6.8
18,7.6
17,6.266666666666666
24,7.066666666666667
13,7.6
23,7.533333333333333
21,7.133333333333335
21,8.0
21,7.066666666666667
25,6.533333333333334
25,6.466666666666666
17,7.133333333333335
26,7.266666666666666
18,5.8
21,6.6
17,6.8
26,6.066666666666666
20,8.200000000000001
26,6.333333333333333
17,6.9333333333333345
14,5.933333333333333
26,6.466666666666666
28,6.6
25,5.8
15,7.333333333333333
20,6.666666666666667
28,5.000000000000001
22,6.533333333333334
17,7.533333333333334
20,6.4
21,5.6
30,6.4
23,5.733333333333333
20,5.466666666666667
25,6.199999999999999
31,7.133333333333335
31,6.066666666666667
32,6.066666666666667
18,6.666666666666666
35,7.466666666666666
22,6.066666666666667
19,6.266666666666666
19,6.066666666666667
17,7.133333333333335
26,6.8
33,5.333333333333333
30,5.6
22,5.133333333333334
18,6.066666666666666
22,7.466666666666667
31,7.2
22,6.7333333333333325
26,6.199999999999999
22,6.133333333333333
16,7.0
26,6.0
17,6.0
12,6.466666666666667
22,6.333333333333334
24,6.066666666666667
22,6.466666666666667
19,6.8
18,7.666666666666666
21,7.4
21,6.2
22,5.933333333333333
26,6.2
22,6.4
14,6.200000000000001
19,7.333333333333333
20,6.466666666666667
18,6.4
11,6.733333333333334
17,6.4
22,7.866666666666665
12,6.2
25,5.7333333333333325
16,5.333333333333334
16,6.8
20,6.8
26,7.2666666666666675
29,7.333333333333333
28,7.0
26,6.4
15,5.6
25,6.666666666666666
25,5.6
23,6.733333333333334
17,5.266666666666667
10,7.0
23,7.933333333333333
26,6.066666666666667
14,6.133333333333333
24,5.933333333333334
20,6.4
11,6.6
23,6.0
18,5.133333333333334
32,6.133333333333333
25,6.4
27,7.2
20,6.066666666666667
27,6.933333333333333
32,7.533333333333333
18,5.8
25,6.133333333333334
31,6.133333333333333
7,6.2666666666666675
26,6.866666666666667
12,6.6
30,6.733333333333334
25,6.6
13,6.666666666666666
20,6.066666666666667
16,5.999999999999999
19,5.466666666666667
20,5.133333333333334
27,6.9333333333333345
24,6.2
17,6.4
25,6.266666666666666
20,6.133333333333334
19,6.6
21,6.666666666666666
22,7.7333333333333325
16,6.4
26,7.7333333333333325
30,8.266666666666667
22,6.6
26,7.333333333333334
23,6.133333333333334
9,6.8
16,6.466666666666667
28,7.533333333333333
16,6.666666666666667
27,5.733333333333333
22,6.3999999999999995
22,7.4
12,5.199999999999999
33,6.6
36,7.6
22,6.8
23,7.8
16,5.7333333333333325
25,6.200000000000001
15,6.6
29,6.333333333333333
